ID,Data,Sexo,Idade,Horário,CAUSA DA MORTE,Local,Latitude,Longitude,Município,Classificação
1040,16/11/2018,masculino,16,-,ARMA DE FOGO,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1041,16/11/2018,masculino,28,03:00:00,ARMA DE FOGO,Jardim Conceição,"-2,566209","-44,242072",São Luís,HOMICÍDIO DOLOSO
1042,19/11/2018,masculino,21,00:50:00,ARMA DE FOGO,Jardim Eldorado,"-2,507601","-44,229541",São Luís,HOMICÍDIO DOLOSO
1043,20/11/2018,masculino,19,08:00:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
1044,21/11/2018,masculino,23,08:08:00,ARMA DE FOGO,Vila Bacanga,"-2,556027","-44,313419",São Luís,HOMICÍDIO DOLOSO
1045,22/11/2018,masculino,26,19:00:00,ARMA DE FOGO,Caúra,"-2,554012","-44,049929",São José de Ribamar,HOMICÍDIO DOLOSO
1046,22/11/2018,masculino,25,19:00:00,ARMA DE FOGO,Caúra,"-2,554012","-44,049929",São José de Ribamar,HOMICÍDIO DOLOSO
1047,22/11/2018,masculino,19,22:00:00,ARMA DE FOGO,Vila Luizão,"-2,489208","-44,211817",São Luís,HOMICÍDIO DOLOSO
1048,23/11/2018,feminino,43,05:35:00,ARMA DE FOGO,Camboa,"-2,524172","-44,291157",São Luís,HOMICÍDIO DOLOSO
1049,25/11/2018,masculino,45,05:20:00,ARMA DE FOGO,Residencial Ribeira,"-2,637268","-44,253809",São Luís,LATROCÍNIO
1050,27/11/2018,masculino,21,22:00:00,ARMA DE FOGO,Residencial Nova Jerusalém,"-2,603454","-44,208384",Paço do Lumiar,HOMICÍDIO DOLOSO
1051,27/11/2018,masculino,-,-,ARMA DE FOGO,Boa Viagem,"-2,572168","-44,094272",São José de Ribamar,HOMICÍDIO DOLOSO
1052,29/11/2018,masculino,21,14:30:00,ARMA DE FOGO,Jardim América,"-2,585501","-44,195337",São Luís,HOMICÍDIO DOLOSO
1053,02/12/2018,masculino,22,06:00:00,ESPANCAMENTO,Centro-SJR,"-2,559296","-44,057246",São José de Ribamar,HOMICÍDIO DOLOSO
1054,03/12/2018,masculino,30,07:30:00,ARMA BRANCA,Maranhão Novo,"-2,530496","-44,254689",São Luís,HOMICÍDIO DOLOSO
1055,03/12/2018,masculino,22,14:30:00,ARMA BRANCA,Parque Nice Lobão,"-2,558342","-44,270246",São Luís,HOMICÍDIO DOLOSO
1056,03/12/2018,masculino,24,07:40:00,ARMA BRANCA,Camboa,"-2,524172","-44,291157",São Luís,HOMICÍDIO DOLOSO
1057,03/12/2018,masculino,25,10:00:00,ARMA DE FOGO,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
1058,05/12/2018,masculino,31,21:00:00,ARMA DE FOGO,Parque Araçagi,"-2,491136","-44,200281",São José de Ribamar,HOMICÍDIO DOLOSO
1059,05/12/2018,masculino,45,18:00:00,ARMA BRANCA,Itapera,"-2,671284","-44,281511",São Luís,HOMICÍDIO DOLOSO
1060,05/12/2018,masculino,22,13:00:00,ARMA DE FOGO,Vila dos Frades,"-2,571246","-44,268701",São Luís,HOMICÍDIO DOLOSO
1061,08/12/2018,feminino,30,-,ARMA BRANCA,Andiroba,"-2,629915","-44,188449",São Luís,HOMICÍDIO DOLOSO
1062,09/12/2018,masculino,27,18:30:00,ARMA BRANCA,Porto Grande,"-2,65931","-44,354384",São Luís,HOMICÍDIO DOLOSO
1063,12/12/2018,masculino,52,06:00:00,ARMA BRANCA,Pontal da Ilha,"-2,596262","-44,224949",São Luís,MORTE A ESCLARECER
1064,14/12/2018,masculino,37,13:35:00,ARMA DE FOGO,Alto do Farol,"-2,452142","-44,147851",Raposa,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1065,14/12/2018,masculino,23,22:46:00,ARMA BRANCA,São Francisco,"-2,510474","-44,3049",São Luís,HOMICÍDIO DOLOSO
1066,15/12/2018,masculino,42,03:00:00,ARMA BRANCA,Centro-SLZ,"-2,530153","-44,299664",São Luís,HOMICÍDIO DOLOSO
1067,16/12/2018,masculino,48,02:40:00,ARMA DE FOGO,Vera Cruz,"-2,548963","-44,247437",São Luís,LATROCÍNIO
1068,17/12/2018,masculino,22,15:00:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1069,17/12/2018,masculino,17,15:00:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1070,17/12/2018,masculino,43,01:40:00,ESPANCAMENTO,Vila Luizão,"-2,489208","-44,211817",São Luís,HOMICÍDIO DOLOSO
1071,18/12/2018,masculino,20,22:52:00,ARMA DE FOGO,Planalto Vinhais II,"-2,503464","-44,252307",São Luís,HOMICÍDIO DOLOSO
1072,20/12/2018,feminino,38,01:00:00,ARMA BRANCA,Santa Clara,"-2,598936","-44,200004",São Luís,MORTE A ESCLARECER
1073,22/12/2018,masculino,24,22:30:00,ARMA DE FOGO,Residencial José Reinaldo Tavares,"-2,588824","-44,175317",São Luís,HOMICÍDIO DOLOSO
1074,23/12/2018,masculino,37,11:00:00,ARMA DE FOGO,Moropóia,"-2,549831","-44,061999",São José de Ribamar,LATROCÍNIO
1075,25/12/2018,masculino,29,04:30:00,ARMA BRANCA,Pirâmide,"-2,468671","-44,162056",Paço do Lumiar,HOMICÍDIO DOLOSO
1076,25/12/2018,masculino,33,18:40:00,ARMA BRANCA,Sítio do Apicum,"-2,543415","-44,058828",São José de Ribamar,HOMICÍDIO DOLOSO
1077,25/12/2018,masculino,30,01:00:00,ESPANCAMENTO,Macaúba,"-2,539006","-44,290631",São Luís,HOMICÍDIO DOLOSO
1078,25/12/2018,masculino,20,16:30:00,ARMA BRANCA,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1079,28/12/2018,masculino,30,16:00:00,ARMA BRANCA,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1080,29/12/2018,masculino,18,17:00:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1081,31/12/2018,masculino,69,05:00:00,ARMA BRANCA,Geniparanã,"-2,581857","-44,185381",São Luís,HOMICÍDIO DOLOSO
1082,31/12/2018,masculino,17,15:30:00,ARMA DE FOGO,Vicente Fialho,"-2,509273","-44,238317",São Luís,HOMICÍDIO DOLOSO
1083,31/12/2018,masculino,25,12:00:00,ARMA DE FOGO,Recanto Fialho,"-2,509294","-44,234744",São Luís,HOMICÍDIO DOLOSO
1084,31/12/2018,masculino,36,14:26:00,ARMA DE FOGO,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1085,01/01/2019,masculino,34,22:00:00,ARMA DE FOGO,Alto da Esperança,"-2,548159","-44,315822",São Luís,HOMICÍDIO DOLOSO
1086,02/01/2019,masculino,19,08:54:00,ARMA DE FOGO,Maracanã,"-2,637332","-44,285717",São Luís,HOMICÍDIO DOLOSO
1087,03/01/2019,masculino,18,13:00:00,ARMA DE FOGO,Coquilho,"-2,6656857","-44,1895731",São Luís,HOMICÍDIO DOLOSO
1088,03/01/2019,masculino,14,13:00:00,ARMA DE FOGO,Coquilho,"-2,6656857","-44,1895731",São Luís,HOMICÍDIO DOLOSO
1089,03/01/2019,masculino,17,13:00:00,ARMA DE FOGO,Coquilho,"-2,6656857","-44,1895731",São Luís,HOMICÍDIO DOLOSO
1090,06/01/2019,masculino,23,03:00:00,ARMA BRANCA,Maracanã,"-2,637332","-44,285717",São Luís,HOMICÍDIO DOLOSO
1091,06/01/2019,masculino,19,03:00:00,ARMA BRANCA,Maracanã,"-2,637332","-44,285717",São Luís,HOMICÍDIO DOLOSO
1092,06/01/2019,masculino,54,21:15:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
1093,11/01/2019,masculino,20,05:07:00,ARMA DE FOGO,Santa Clara,"-2,598936","-44,200004",São Luís,HOMICÍDIO DOLOSO
1094,11/01/2019,masculino,30,15:38:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,HOMICÍDIO DOLOSO
1095,11/01/2019,feminino,25,21:36:00,ARMA DE FOGO,Jardim São Cristóvão,"-2,571954","-44,225979",São Luís,HOMICÍDIO DOLOSO
1096,12/01/2019,masculino,14,20:17:00,ARMA DE FOGO,Vila Vitória,"-2,608866","-44,203942",São Luís,HOMICÍDIO DOLOSO
1097,12/01/2019,masculino,61,00:50:00,ARMA BRANCA,Residencial Pinheiros,"-2,52355","-44,237351",São Luís,LATROCÍNIO
1098,12/01/2019,masculino,18,19:43:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,HOMICÍDIO DOLOSO
1099,13/01/2019,masculino,27,19:00:00,ARMA DE FOGO,Vila Zenir,"-2,577361","-44,193265",São Luís,HOMICÍDIO DOLOSO
1100,15/01/2019,masculino,25,09:20:00,ARMA DE FOGO,Sítio Natureza,"-2,545115","-44,157014",São Luís,HOMICÍDIO DOLOSO
1101,15/01/2019,masculino,27,09:20:00,ARMA DE FOGO,Sítio Natureza,"-2,545115","-44,157014",São Luís,HOMICÍDIO DOLOSO
1102,15/01/2019,masculino,23,19:50:00,ARMA DE FOGO,Vila Progresso – Recanto dos Vinhais,"-2,517076","-44,268379",São Luís,HOMICÍDIO DOLOSO
1103,18/01/2019,masculino,46,03:00:00,ARMA BRANCA,Vila Progresso – Recanto dos Vinhais,"-2,517076","-44,268379",São Luís,LATROCÍNIO
1104,19/01/2019,masculino,39,10:40:00,ARMA DE FOGO,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1105,20/01/2019,masculino,41,23:40:00,ARMA BRANCA,Jardim Tropical,"-2,57504","-44,177828",São José de Ribamar,HOMICÍDIO DOLOSO
1106,21/01/2019,masculino,40,00:54:00,ARMA BRANCA,Maranhão Novo,"-2,530496","-44,254689",São Luís,HOMICÍDIO DOLOSO
1107,21/01/2019,masculino,44,-,ARMA BRANCA,Ipase,"-2,533893","-44,259313",São Luís,HOMICÍDIO DOLOSO
1108,22/01/2019,masculino,39,16:43:00,ARMA DE FOGO,Pirâmide,"-2,468671","-44,162056",Paço do Lumiar,HOMICÍDIO DOLOSO
1109,22/01/2019,masculino,20,22:59:00,ARMA DE FOGO,Residencial Nestor,"-2,611631","-44,172957",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1110,24/01/2019,masculino,19,18:01:00,ARMA DE FOGO,Santo Antônio,"-2,556112","-44,248166",São Luís,HOMICÍDIO DOLOSO
1111,24/01/2019,masculino,20,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1112,24/01/2019,masculino,26,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1113,24/01/2019,masculino,28,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1114,24/01/2019,masculino,18,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1115,24/01/2019,masculino,19,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1116,24/01/2019,masculino,33,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1117,24/01/2019,masculino,35,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1118,24/01/2019,masculino,30,14:30:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1119,24/01/2019,masculino,30,11:30:00,ARMA DE FOGO,Distrito Industrial,"-2,640547","-44,264002",São Luís,HOMICÍDIO DOLOSO
1120,26/01/2019,masculino,25,18:45:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,LATROCÍNIO
1121,26/01/2019,masculino,49,19:03:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,LATROCÍNIO
1122,27/01/2019,masculino,15,14:24:00,ARMA DE FOGO,Piçarreira,"-2,550089","-44,10882",São José de Ribamar,LATROCÍNIO
1123,28/01/2019,masculino,26,03:13:00,ARMA DE FOGO,Vicente Fialho,"-2,509273","-44,238317",São Luís,HOMICÍDIO DOLOSO
1124,29/01/2019,masculino,31,18:32:00,ARMA DE FOGO,Santa Cruz,"-2,547409","-44,247136",São Luís,LATROCÍNIO
1125,30/01/2019,masculino,16,08:16:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,HOMICÍDIO DOLOSO
1126,31/01/2019,masculino,23,03:45:00,ARMA DE FOGO,Areinha,"-2,544172","-44,292026",São Luís,HOMICÍDIO DOLOSO
1127,01/02/2019,masculino,35,17:11:00,ARMA DE FOGO,Forquilha,"-2,555448","-44,215465",São Luís,HOMICÍDIO DOLOSO
1128,02/02/2019,feminino,38,19:00:00,ARMA BRANCA,Juçatuba,"-2,616583","-44,123154",São José de Ribamar,HOMICÍDIO DOLOSO
1129,03/02/2019,masculino,15,07:16:00,ARMA DE FOGO,Cumbique,"-2,463353","-44,127078",Raposa,HOMICÍDIO DOLOSO
1130,04/02/2019,masculino,34,18:00:00,ARMA DE FOGO,Cajupe,"-2,607473","-44,223146",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1131,05/02/2019,masculino,35,19:30:00,ARMA BRANCA,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1132,05/02/2019,masculino,28,19:30:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
1133,07/02/2019,masculino,40,08:39:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
1134,09/02/2019,masculino,18,12:00:00,ARMA DE FOGO,Vila Sarney,"-2,633262","-44,270936",São Luís,HOMICÍDIO DOLOSO
1135,10/02/2019,masculino,26,01:05:00,ARMA BRANCA,Vila Sarney,"-2,633262","-44,270936",São Luís,HOMICÍDIO DOLOSO
1136,11/02/2019,masculino,19,20:12:00,ARMA DE FOGO,Calhau,"-2,490966","-44,271169",São Luís,HOMICÍDIO DOLOSO
1137,11/02/2019,feminino,69,-,ESTRANGULAMENTO,Vila São Luís – Bacanga,"-2,547884","-44,332948",São Luís,HOMICÍDIO DOLOSO
1138,14/02/2019,masculino,37,21:30:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
1139,15/02/2019,feminino,48,18:00:00,ARMA BRANCA,Alemanha,"-2,536584","-44,270396",São Luís,HOMICÍDIO DOLOSO
1140,15/02/2019,masculino,27,09:02:00,ARMA DE FOGO,Goiabal,"-2,542372","-44,29724",São Luís,HOMICÍDIO DOLOSO
1141,16/02/2019,masculino,30,19:28:00,ARMA DE FOGO,Vila Roseana Sarney,"-2,546878","-44,077497",Paço do Lumiar,HOMICÍDIO DOLOSO
1142,17/02/2019,masculino,42,04:00:00,ARMA BRANCA,Santa Cruz,"-2,547409","-44,247136",São Luís,HOMICÍDIO DOLOSO
1143,19/02/2019,masculino,51,18:30:00,ARMA DE FOGO,Alto do Farol,"-2,452142","-44,147851",Raposa,LATROCÍNIO
1144,20/02/2019,masculino,16,-,ARMA DE FOGO,Inhaúma,"-2,734214","-44,336872",São Luís,HOMICÍDIO DOLOSO
1145,24/02/2019,masculino,20,20:40:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
1146,26/02/2019,masculino,26,08:24:00,ARMA DE FOGO,Residencial Terra Livre,"-2,520578","-44,204521",São José de Ribamar,HOMICÍDIO DOLOSO
1147,26/02/2019,masculino,34,19:46:00,ARMA DE FOGO,Retiro Natal,"-2,537977","-44,285331",São Luís,HOMICÍDIO DOLOSO
1148,27/02/2019,masculino,14,-,ARMA BRANCA,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
1149,27/02/2019,masculino,32,20:00:00,OUTROS MEIOS,Vila Conceição – Coroadinho,"-2,568449","-44,261609",São Luís,HOMICÍDIO DOLOSO
1150,28/02/2019,masculino,20,11:00:00,ARMA DE FOGO,Vila Operária,"-2,560421","-44,184115",São José de Ribamar,HOMICÍDIO DOLOSO
1151,28/02/2019,masculino,24,16:00:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
1152,28/02/2019,masculino,24,16:00:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
1153,28/02/2019,masculino,19,20:00:00,ARMA DE FOGO,Santa Clara,"-2,598936","-44,200004",São Luís,HOMICÍDIO DOLOSO
1154,02/03/2019,masculino,24,11:50:00,ARMA DE FOGO,J. Lima,"-2,565994","-44,175124",São José de Ribamar,HOMICÍDIO DOLOSO
1155,02/03/2019,masculino,18,20:21:00,ARMA DE FOGO,Vicente Fialho,"-2,509273","-44,238317",São Luís,HOMICÍDIO DOLOSO
1156,04/03/2019,masculino,42,17:27:00,ARMA BRANCA,Cruzeiro,"-2,554369","-44,062223",São José de Ribamar,HOMICÍDIO DOLOSO
1157,07/03/2019,masculino,65,23:00:00,ARMA BRANCA,Tibiri,"-2,617826","-44,25087",São Luís,LATROCÍNIO
1158,09/03/2019,masculino,22,09:29:00,ARMA DE FOGO,Retiro Natal,"-2,537977","-44,285331",São Luís,HOMICÍDIO DOLOSO
1159,10/03/2019,masculino,18,19:37:00,ARMA DE FOGO,Vila Janaína,"-2,59146","-44,191303",São Luís,HOMICÍDIO DOLOSO
1160,11/03/2019,masculino,17,20:05:00,ARMA DE FOGO,Ipase,"-2,533893","-44,259313",São Luís,HOMICÍDIO DOLOSO
1161,13/03/2019,masculino,19,15:30:00,ARMA DE FOGO,Residencial Ivaldo Rodrigues,"-2,611438","-44,191089",São Luís,HOMICÍDIO DOLOSO
1162,14/03/2019,masculino,21,08:00:00,ARMA DE FOGO,Santa Clara,"-2,598936","-44,200004",São Luís,HOMICÍDIO DOLOSO
1163,14/03/2019,masculino,43,06:00:00,ARMA BRANCA,Santa Clara,"-2,598936","-44,200004",São Luís,HOMICÍDIO DOLOSO
1164,15/03/2019,masculino,35,06:00:00,ARMA DE FOGO,Madre Deus,"-2,539011","-44,299203",São Luís,LATROCÍNIO
1165,15/03/2019,masculino,21,10:16:00,ARMA DE FOGO,Cantinho do Céu,"-2,519799","-44,24351",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1166,16/03/2019,masculino,21,02:30:00,ARMA DE FOGO,Inhaúma,"-2,734214","-44,336872",São Luís,HOMICÍDIO DOLOSO
1167,18/03/2019,masculino,37,21:00:00,ARMA DE FOGO,Recanto Fialho,"-2,509294","-44,234744",São Luís,HOMICÍDIO DOLOSO
1168,19/03/2019,masculino,16,17:00:00,ARMA DE FOGO,Vila São Luís – SJR,"-2,564303","-44,184417",São José de Ribamar,HOMICÍDIO DOLOSO
1169,20/03/2019,masculino,26,21:36:00,ARMA DE FOGO,Matinha,"-2,578899","-44,15607",São José de Ribamar,LESÃO CORPORAL SEGUIDA DE MORTE
1170,21/03/2019,masculino,-,23:00:00,ARMA DE FOGO,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
1171,23/03/2019,masculino,24,19:30:00,ARMA DE FOGO,Residencial Nova Terra,"-2,570957","-44,15195",São José de Ribamar,HOMICÍDIO DOLOSO
1172,25/03/2019,masculino,38,20:19:00,ARMA DE FOGO,Monte Castelo,"-2,534483","-44,280224",São Luís,LATROCÍNIO
1173,29/03/2019,masculino,21,16:25:00,ARMA DE FOGO,Vila Maracujá,"-2,663054","-44,262543",São Luís,HOMICÍDIO DOLOSO
1174,31/03/2019,masculino,17,22:40:00,ARMA DE FOGO,Planalto Turu I,"-2,496036","-44,224616",São Luís,HOMICÍDIO DOLOSO
1175,31/03/2019,masculino,43,23:55:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,HOMICÍDIO DOLOSO
1176,01/04/2019,masculino,55,02:10:00,ARMA DE FOGO,Camboa,"-2,524172","-44,291157",São Luís,HOMICÍDIO DOLOSO
1177,01/04/2019,masculino,23,14:40:00,ARMA DE FOGO,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
1178,06/04/2019,masculino,42,18:30:00,ARMA DE FOGO,Fátima,"-2,545758","-44,282992",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
1179,07/04/2019,masculino,24,21:00:00,ARMA DE FOGO,Vila Cascavel,"-2,594016","-44,220041",São Luís,HOMICÍDIO DOLOSO
1180,07/04/2019,masculino,22,21:30:00,ARMA DE FOGO,Alemanha,"-2,536584","-44,270396",São Luís,HOMICÍDIO DOLOSO
1181,08/04/2019,masculino,19,16:00:00,ARMA DE FOGO,São Raimundo,"-2,596433","-44,231129",São Luís,HOMICÍDIO DOLOSO
1182,10/04/2019,masculino,24,01:00:00,ARMA BRANCA,Mata,"-2,588888","-44,164567",São José de Ribamar,HOMICÍDIO DOLOSO
1183,12/04/2019,masculino,68,07:05:00,ARMA BRANCA,Aurora,"-2,548845","-44,228532",São Luís,MORTE A ESCLARECER
1184,13/04/2019,masculino,24,20:00:00,ARMA DE FOGO,Santa Cruz,"-2,547409","-44,247136",São Luís,HOMICÍDIO DOLOSO
1185,14/04/2019,masculino,28,00:35:00,ARMA BRANCA,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
1186,14/04/2019,masculino,18,07:00:00,ARMA DE FOGO,Alto do Calhau,"-2,501202","-44,257581",São Luís,HOMICÍDIO DOLOSO
1187,16/04/2019,masculino,45,21:50:00,ESPANCAMENTO,Cumbique,"-2,463353","-44,127078",Paço do Lumiar,HOMICÍDIO DOLOSO
1188,17/04/2019,masculino,20,15:30:00,ARMA BRANCA,Caúra,"-2,554012","-44,049929",São José de Ribamar,HOMICÍDIO DOLOSO
1189,19/04/2019,masculino,24,08:30:00,ARMA DE FOGO,Vila Conceição – Coroadinho,"-2,568449","-44,261609",São Luís,LATROCÍNIO
1190,19/04/2019,masculino,26,22:00:00,ARMA DE FOGO,Cohab-Anil I,"-2,536155","-44,221151",São Luís,HOMICÍDIO DOLOSO
1191,20/04/2019,masculino,38,22:20:00,ARMA BRANCA,Forquilha,"-2,555448","-44,215465",São Luís,HOMICÍDIO DOLOSO
1192,21/04/2019,masculino,45,02:00:00,ARMA DE FOGO,Parque Bob Kennedy,"-2,477889","-44,174652",Paço do Lumiar,HOMICÍDIO DOLOSO
1193,22/04/2019,masculino,25,15:00:00,ARMA DE FOGO,Batatan,"-2,545373","-44,297519",São Luís,MORTE DECORRENTE DA INTERVENÇÃO POLICIAL
1194,23/04/2019,masculino,27,19:00:00,ARMA DE FOGO,Vila Conceição – Alto do Calhau,"-2,495039","-44,255354",São Luís,HOMICÍDIO DOLOSO
1195,27/04/2019,masculino,27,23:00:00,ARMA BRANCA,Tajaçuaba,"-2,623099","-44,210701",São Luís,HOMICÍDIO DOLOSO
1196,30/04/2019,masculino,17,12:15:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
1197,30/04/2019,masculino,76,17:30:00,ARMA DE FOGO,Andiroba,"-2,629915","-44,188449",São Luís,HOMICÍDIO DOLOSO
1198,30/04/2019,masculino,21,20:30:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
1199,01/05/2019,masculino,23,-,ARMA BRANCA,Conjunto Rio Anil,"-2,536284","-44,248338",São Luís,HOMICÍDIO DOLOSO
1200,03/05/2019,masculino,20,19:00:00,ARMA DE FOGO,Santa Clara,"-2,598936","-44,200004",São Luís,HOMICÍDIO DOLOSO
1201,04/05/2019,masculino,41,23:30:00,ARMA DE FOGO,Vila Progresso – Pedrinhas,"-2,683815","-44,294803",São Luís,HOMICÍDIO DOLOSO
1202,05/05/2019,masculino,20,22:00:00,ESPANCAMENTO,Distrito Industrial,"-2,640547","-44,264002",São Luís,HOMICÍDIO DOLOSO
1203,07/05/2019,feminino,-,-,A APURAR,Vila do Povo,"-2,522075","-44,159358",Paço do Lumiar,MORTE A ESCLARECER
1204,07/05/2019,masculino,35,22:26:00,ARMA DE FOGO,Vila Cabral Miranda I,"-2,685517","-44,295974",São Luís,HOMICÍDIO DOLOSO
1205,08/05/2019,masculino,29,18:07:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1206,08/05/2019,masculino,21,23:40:00,ARMA DE FOGO,Chácara Brasil,"-2,508008","-44,219198",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1207,08/05/2019,masculino,25,18:00:00,ARMA DE FOGO,Parque Araçagi,"-2,491136","-44,200281",São José de Ribamar,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1208,09/05/2019,masculino,19,17:09:00,ARMA DE FOGO,Conjunto Rio Anil,"-2,536284","-44,248338",São Luís,HOMICÍDIO DOLOSO
1209,11/05/2019,masculino,29,11:37:00,ARMA DE FOGO,Residencial Nova Vida,"-2,623956","-44,194758",São Luís,HOMICÍDIO DOLOSO
1210,11/05/2019,masculino,21,18:02:00,ARMA DE FOGO,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1211,12/05/2019,feminino,46,20:30:00,ESTRANGULAMENTO,Vila Bacanga,"-2,556027","-44,313419",São Luís,HOMICÍDIO DOLOSO
1212,12/05/2019,masculino,22,18:00:00,ARMA DE FOGO,Residencial Eugênio Pereira,"-2,491437","-44,165854",Paço do Lumiar,HOMICÍDIO DOLOSO
1213,12/05/2019,masculino,20,08:14:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
1214,12/05/2019,masculino,15,02:00:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1215,12/05/2019,masculino,23,18:00:00,ARMA DE FOGO,Residencial Eugênio Pereira,"-2,491437","-44,165854",Paço do Lumiar,HOMICÍDIO DOLOSO
1216,13/05/2019,masculino,39,14:39:00,ARMA DE FOGO,J. Câmara,"-2,544944","-44,068007",São José de Ribamar,HOMICÍDIO DOLOSO
1217,14/05/2019,masculino,44,06:00:00,ARMA DE FOGO,Residencial Olímpico,"-2,533738","-44,194469",São José de Ribamar,HOMICÍDIO DOLOSO
1218,15/05/2019,masculino,27,20:00:00,ARMA DE FOGO,Camboa,"-2,524172","-44,291157",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
1219,15/05/2019,masculino,30,12:23:00,ARMA DE FOGO,Vila dos Frades,"-2,571246","-44,268701",São Luís,HOMICÍDIO DOLOSO
